ref_num,area,city,district,Mukatat,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
19102996,منطقة الرياض,الرياض,نمار,3020/د,1/23/2023,سكني,قطعة أرض,1,780000,900.0,866.6666
19084046,منطقة الرياض,الرياض,نمار,3020/و,1/23/2023,سكني,قطعة أرض,1,1200000,936.78,1280.9837
19103190,منطقة الرياض,الزلفي,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,21000,645.0,32.5581
19102764,منطقة الرياض,الزلفي,حي/أخرى,أخرى,1/23/2023,زراعي,إستراحة,1,2050000,3000.0,683.3333
19102721,منطقة الرياض,الزلفي,العزيزيه,أخرى,1/23/2023,سكني,قطعة أرض,1,125000,332.0,376.506
19101282,منطقة الرياض,السليل,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,50000,450.0,111.1111
19096925,منطقة الرياض,الغاط,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,80000,600.0,133.3333
19100927,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,35000,600.0,58.3333
19103545,منطقة الرياض,المزاحميه,1045/أ المحمدية,أخرى,1/23/2023,سكني,قطعة أرض,1,120000,750.0,160.0
19101255,منطقة الرياض,المزاحميه,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,40000,810.0,49.3827
19103777,منطقة الرياض,المزاحميه,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,580000,460.0,1260.8695
19104590,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,230000,7500.0,30.6666
19101178,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,310000,4000.0,77.5
19103131,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,486000,6000.0,81.0
19101837,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,486000,6000.0,81.0
19101389,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,614000,7500.0,81.8666
19101554,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,827771,27592.37,29.9999
19101658,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,517837,17261.24,29.9999
19101738,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,533011,17767.02,30.0
19101835,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,510891,17029.69,30.0
19101948,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,550749,18358.3,30.0
19102067,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,510891,17029.69,30.0
19102167,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,568487,18949.57,29.9999
19104236,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,949547,31651.56,30.0
19103732,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,586226,19540.85,30.0
19103844,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,603963,20132.13,29.9999
19104016,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,621702,20723.41,29.9999
19104145,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,469923,15664.09,30.0
19106226,منطقة الرياض,المزاحميه,الشعلة/ 3,أخرى,1/23/2023,زراعي,أرض زراعية,1,600000,4500.0,133.3333
19103563,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,450000,2000.0,225.0
19103686,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,450000,2000.0,225.0
19102042,منطقة الرياض,حريملاء,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,10000,520.0,19.2307
19108055,منطقة الرياض,حوطة بني تميم,حي/أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,280000,600.0,466.6666
19102803,منطقة الرياض,حوطة بني تميم,حي/أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,20000,575.0,34.7826
19105448,منطقة الرياض,حوطة سدير,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,167000,800.0,208.75
19106520,منطقة الرياض,رماح,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,40000,703.5,56.8585
19108809,منطقة الرياض,رماح,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,100000,630.0,158.7301
19108955,منطقة الرياض,رماح,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,140000,462.0,303.0303
19109258,منطقة الرياض,شقراء,1558/ س,أخرى,1/23/2023,سكني,قطعة أرض,1,40000,525.0,76.1904
19104760,منطقة الرياض,شقراء,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,591461,436.0,1356.5619
19103468,منطقة الرياض,شقراء,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,200000,810.0,246.9135
19102652,منطقة الرياض,شقراء,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,257000,630.0,407.9365
19055696,منطقة الرياض,شقراء,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,140000,660.0,212.1212
19097840,منطقة الرياض,شقراء,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,300000,823.5,364.2987
19089738,منطقة الرياض,شقراء,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,315000,810.0,388.8888
19106212,منطقة الرياض,شقراء,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,662965,630.0,1052.3253
19108241,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,30000,600.0,50.0
19109281,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,725.0,48.2758
19109478,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19109266,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19109223,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19109437,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19109125,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19109055,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19109019,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19109384,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19108856,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19108763,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19108172,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,30000,600.0,50.0
19108278,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,30000,600.0,50.0
19108226,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,30000,600.0,50.0
19108264,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,30000,600.0,50.0
19099940,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,500.0,20.0
19099972,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,750.0,13.3333
19100046,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,750.0,13.3333
19100052,منطقة الرياض,شقراء,البرود,679,1/23/2023,تجاري,قطعة أرض,1,10000,660.0,15.1515
19100064,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,660.0,15.1515
19100153,منطقة الرياض,شقراء,البرود,679,1/23/2023,تجاري,قطعة أرض,1,10000,600.0,16.6666
19100189,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,600.0,16.6666
19100202,منطقة الرياض,شقراء,البرود,679,1/23/2023,تجاري,قطعة أرض,1,10000,600.0,16.6666
19100216,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,600.0,16.6666
19100247,منطقة الرياض,شقراء,البرود,679,1/23/2023,تجاري,قطعة أرض,1,10000,660.0,15.1515
19100261,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,660.0,15.1515
19100296,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,550.0,18.1818
19100108,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,550.0,18.1818
19100193,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,500.0,20.0
19100219,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,500.0,20.0
19100264,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,500.0,20.0
19100373,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,500.0,20.0
19100424,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,550.0,18.1818
19100410,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,550.0,18.1818
19100472,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,900.0,11.1111
19100372,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,900.0,11.1111
19100262,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,600.0,16.6666
19100208,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,600.0,16.6666
19100162,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,600.0,16.6666
19100151,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,600.0,16.6666
19100047,منطقة الرياض,شقراء,البرود,679,1/23/2023,سكني,قطعة أرض,1,10000,600.0,16.6666
19102559,منطقة الرياض,ضرماء,البطين,282,1/23/2023,سكني,قطعة أرض,1,300000,660.0,454.5454
19105815,منطقة الرياض,ضرماء,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,1300000,4887.25,265.9982
19105954,منطقة الرياض,ضرماء,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,305000,2000.0,152.5
19108291,منطقة الرياض,ضرماء,حي/أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,60000,10000.0,6.0
19101553,منطقة الرياض,عفيف,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,41000,660.0,62.1212
19101523,منطقة الرياض,عفيف,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,51000,660.0,77.2727
19101466,منطقة الرياض,عفيف,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,51000,660.0,77.2727
19098274,منطقة الرياض,عفيف,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,10000,550.0,18.1818
19098305,منطقة الرياض,عفيف,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,10000,500.0,20.0
19100866,منطقة الرياض,عفيف,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,50000,231.7,215.7962
19084383,منطقة الرياض,وادي الدواسر,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,260000,625.0,416.0
19100799,منطقة الرياض,وادي الدواسر,أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,200000,660.0,303.0303
19103888,منطقة مكة المكرمة,الطائف,الحزم,أخرى,1/23/2023,سكني,قطعة أرض,1,1500000,749.69,2000.827
19105472,منطقة مكة المكرمة,الطائف,الحزم,أخرى,1/23/2023,سكني,قطعة أرض,1,1500000,545.74,2748.5615
19109115,منطقة مكة المكرمة,الطائف,الربوه,110/ط/س/1391هـ,1/23/2023,سكني,قطعة أرض,1,650000,298.2,2179.7451
19109188,منطقة مكة المكرمة,الطائف,حي/أخرى,138,1/23/2023,سكني,قطعة أرض,1,1000000,490.0,2040.8163
19103835,منطقة مكة المكرمة,الطائف,حي/أخرى,190/ح/ص/1406هـ,1/23/2023,سكني,قطعة أرض,1,1800000,1627.5,1105.9907
19106269,منطقة مكة المكرمة,الطائف,الشهداء الجنوبية,70,1/23/2023,سكني,قطعة أرض,1,270000,256.98,1050.6654
19105186,منطقة مكة المكرمة,الطائف,الشهداء الجنوبية,أخرى,1/23/2023,سكني,قطعة أرض,1,329420,180.0,1830.1111
19104421,منطقة مكة المكرمة,الطائف,حي/أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,40000,2708.0,14.771
19106455,منطقة مكة المكرمة,الطائف,الوسام,648/س/1420هـ,1/23/2023,سكني,قطعة أرض,1,7724736,2145.76,3600.0
19103383,منطقة مكة المكرمة,الطائف,الوسام,649/س/1420هـ,1/23/2023,سكني,قطعة أرض,1,1000000,1000.0,1000.0
19103413,منطقة مكة المكرمة,الطائف,جبرة,1348,1/23/2023,سكني,قطعة أرض,1,350000,375.9,931.0986
19103610,منطقة مكة المكرمة,الطائف,جبرة,1348,1/23/2023,سكني,قطعة أرض,1,350000,376.1,930.6035
19106016,منطقة مكة المكرمة,الطائف,جليل,768,1/23/2023,سكني,قطعة أرض,1,180000,800.0,225.0
19101174,منطقة مكة المكرمة,الطائف,رحاب,1377,1/23/2023,تجاري,قطعة أرض,1,300000,515.63,581.8125
19100652,منطقة مكة المكرمة,الطائف,ضاحية العرفاء,991,1/23/2023,سكني,قطعة أرض,1,50000,630.0,79.365
19103146,منطقة مكة المكرمة,الطائف,حي/أخرى,55,1/23/2023,سكني,قطعة أرض,1,1250000,490.0,2551.0204
19083525,منطقة مكة المكرمة,العرضيه الجنوبيه,حي/أخرى,ق/5/20,1/23/2023,سكني,قطعة أرض,1,60000,600.0,100.0
19103047,منطقة مكة المكرمة,القنفذه,البرج,ق/4/23/1,1/23/2023,سكني,قطعة أرض,1,80000,435.0,183.908
19098181,منطقة مكة المكرمة,القنفذه,الشاطئ,ق/13/20,1/23/2023,سكني,قطعة أرض,1,100000,465.0,215.0537
19104301,منطقة مكة المكرمة,القنفذه,الشاطئ,ق/13/20,1/23/2023,سكني,قطعة أرض,1,100000,630.0,158.7301
19109404,منطقة مكة المكرمة,القنفذه,الشاطئ,ق/2/36,1/23/2023,سكني,قطعة أرض,1,160000,877.0,182.4401
19102914,منطقة مكة المكرمة,القنفذه,حي/أخرى,أخرى,1/23/2023,سكني,قطعة أرض,1,20000,385.5,51.8806
19103554,منطقة مكة المكرمة,الليث,المرزوز 1 بغميقة المعتمد باللوحة رقم/ 5/ أ/ ت,أخرى,1/23/2023,سكني,قطعة أرض,1,16000,380.22,42.0809
19103748,منطقة مكة المكرمة,تربه,حي/أخرى,أخرى,1/23/2023,زراعي,أرض زراعية,1,10000,4380.0,2.2831
19096415,منطقة مكة المكرمة,تربه,النسيم,4,1/23/2023,سكني,قطعة أرض,1,62000,400.0,155.0
19097374,منطقة مكة المكرمة,تربه,النسيم,4,1/23/2023,سكني,قطعة أرض,1,30000,445.0,67.4157
19109004,منطقة مكة المكرمة,جده,أبحر الجنوبية,216/ب/المعدل,1/23/2023,سكني,قطعة أرض,1,2750000,390.0,7051.282
19107787,منطقة مكة المكرمة,جده,أبحر الجنوبية,ابحر الجنوبية,1/23/2023,سكني,قطعة أرض,1,1000000,625.0,1600.0
19109265,منطقة مكة المكرمة,جده,ابحر الشمالية,230/ب,1/23/2023,سكني,قطعة أرض,1,1200000,552.0,2173.913
